Brand UID,Brand Name ,email,KAM Name 1,Assign Date 1,KAM Name 2 ,Assigin Date 2,KAM Name 3,Assigin Date 3,KAM Name 4,Assigin Date 4,KAM Name 5,Assigin Date 5,KAM Name 6,Assigin Date 6
223338,Nom Nom Express,prasadgite@aspect.global,Harsh Gohel,26-02-2025,Yogita Maheshwary,25-08-2025,Mahima Sali,08-12-2025,,,,,,
223641,:TOP CHICKEN RESTAURANT & PACHU ROLLS,pachumihran@gmail.com,Sudhin Ravindran,09-09-2025,,,,,,,,,,
224104,Big Belly Burger - Bapunagar,Info.bigbellyburger@gmail.com,Krutika Christian,10-04-2025,Kaushik Khandla,22-01-2026,,,,,,,,
224555,TAAZA TIFFINS - HANAMKONDA,rajeshreddyp@rediffmail.com,Acharya Arpit,25-04-2025,Sagar Kothari,01-01-2026,,,,,,,,
225552,Red papers PVT LTD,redpeppers43@gmail.com,Nikhil Kumar,06-09-2025,Lakshita Thakor,06-01-2026,,,,,,,,
225593,Nathus- Nagpur,Nathusecommerce@gmail.com,Chauhan Khushbu Girishkumar,09-06-2025,Rishit Talati,27-12-2025,,,,,,,,
225620,SR FRESH INDIA,srfreshindia@gmail.com,Nikhil Kumar,11-09-2025,,,,,,,,,,
227173,Nainital momos pvt Ltd,n.m.momos1628@gmail.com,Nikhil Kumar,08-08-2025,,,,,,,,,,
227914,Parampara The Mithai Shop(Chandanagar),sales@paramparamithai.com,Rahul Taak,20-08-2024,,,,,,,,,,
229629,Ichata,kushaal0098@gmail.com,Pradipta Sen,05-07-2025,Apurv,16-12-2025,,,,,,,,
230466,TABEER HOSPITALITY PRIVATE LIMITED,manager.moyogoa@gmail.com,Kripal Patel,26-12-2025,,,,,,,,,,
231366,Lord's,hareshpandya99@gmail.com,Mahima Sali,20-05-2025,,,,,,,,,,
231514,Bao Bao - RS Puram CBE,baobaooperation@gmail.com,Dilna P,19-04-2025,,,,,,,,,,
231879,New Quality Bakery,nqb_ank@yahoo.com,Krutika Christian,21-04-2025,Saloni Vaghela,22-01-2026,,,,,,,,
232023,KANCHI CAFE - MANIKONDA,hhazind@gmail.com,Aman Kota,24-10-2025,,,,,,,,,,
232356,POCKET WAFFFLE BURHANPUR,chitwansinghkeer13@gmail.com,Krutika Christian,28-03-2025,Mahima Sali,25-08-2025,,,,,,,,
233218,londonn burger co.(Lajpat nagar),londonnburgerco@gmail.com,Chauhan Khushbu Girishkumar,14-04-2025,Rishit Talati,26-12-2025,,,,,,,,
233463,Hive Honey Cake,hivefoodsindia@gmail.com,Anchal Nair,10-09-2025,,,,,,,,,,
233637,Amar Punjabi Foods (Talwandi),corpaccounts@amarpunjabigroup.com,Kushawha Pooja,03-10-2025,Bhanvi Gupta,11-12-2025,,,,,,,,
233640,MIRCH MASALA,accounts@svnlakepalace.in,Aman Kota,18-07-2025,,,,,,,,,,
233656,Bruffles (Mulund West),bruffleswaffle@gmail.com,Harsh Gohel,03-01-2025,,,,,,,,,,
234084,Sobisco fresh - Shyamnagar,irshad@sobisco.com,Pradipta Sen,27-05-2025,Aakash Biswas,31-10-2025,,,,,,,,
234155,Lavonne Hospitality private limited,fnbcontroller@lavonne.in,Sudhin Raveendran,07-03-2025,Antolina Anil Francis,30-12-2025,,,,,,,,
234311,Franks Hot Dogs,Lohith.s@ichakdana.in,Yogita Maheshwary,24-11-2025,Antolina Anil Francis,20-01-2026,,,,,,,,
235437,FRUIT SHOP ON GREAMS ROAD,fm@fruitshopongreamsroad.com,Kinab Binditbhai Shah,04-04-2025,,,,,,,,,,
237312,SURBHI PURE VEG,Surbhiveg@gmail.com,Harsh Gohel,03-01-2025,,,,,,,,,,
237929,Wrapstick,wrapstickfoods@gmail.com,Chauhan Khushbu Girishkumar,14-04-2025,Rishit Talati,13-01-2026,,,,,,,,
238002,Tosta Cafe,imran@hossglobal.com,Arpit Acharya,28-10-2025,Sudhin Ravindran,03-01-2026,,,,,,,,
238105,ILIF 2706 WESTERN BREEZE RESORT,Swagatam@ilifhotels.com,Harsh Gohel,11-07-2025,,,,,,,,,,
238372,Sante Spa Cuisine (Oshiwara),divijbarmecha42@gmail.com,Mahima Sali,16-05-2025,Yogita Maheshwary,25-08-2025,Kaushik Khandla,02-01-2026,,,,,,
238510,Dadmaqs Pizza,Sonusaini357284@gmail.com,Chauhan Khushbu Girishkumar,09-06-2025,Rishit Talati,13-01-2026,,,,,,,,
238616,SC-BRIGADE ROAD,leelapandiyan25@gmail.com,Kamalakar Kasim,01-11-2024,,,,,,,,,,
238782,PURI BAKERS (HQ),puribakers.pvt.ltd@gmail.com,Jhaveri Shalvi Nehalbhai,13-11-2024,,,,,,,,,,
238982,Nacho Mama,rishabpunjabi97@gmail.com,Harsh Gohel,13-11-2024,,,,,,,,,,
239252,Bhojohori manna [Gariahat],bmril.sw@gmail.com,Soumya Pal,08-11-2024,Pradipta Sen,18-12-2024,,,,,,,,
239407,ESTAA SWEETS,info@estaasweets.com,Kamalakar Kasim,26-11-2024,,,,,,,,,,
240012,CHEESCAKE & CO. - SURJAMAL VIAHR DELHI,rohan19712006@gmail.com,Lakshita Thakor,28-08-2025,,,,,,,,,,
241467,DOSA PLAZA,bellavistafoodsllp@gmail.com,Shah Anokhi Rajeshkumar,12-12-2024,Aakash Biswas,20-11-2025,,,,,,,,
241554,Chaat Anna - Royapettah,Naveen60601@gmail.com,Nair Anchal,17-06-2025,,,,,,,,,,
241584,Burgitos Govindpuri,burgitoes@gmail.com,Chauhan Khushbu Girishkumar,09-06-2025,Rishit Talati,26-12-2025,,,,,,,,
242329,Pastonji Ice Cream And Deserts (Versova),mahtanivis@gmail.com,Krutika Christian,18-03-2025,Saloni Vaghela,19-01-2026,,,,,,,,
242658,Palooda fill up on Life,operationspalooda@gmail.com,Acharya Arpit,23-04-2025,,,,,,,,,,
243308,STARVING BUSINESS PVT LTD,ankit.comeondear@gmail.com,Jhaveri Shalvi Nehalbhai,02-12-2024,Nikhil Kumar,18-12-2025,,,,,,,,
243337,Nahdi Restaurant (Banglore),nahdiinternational@gmail.com,Nair Anchal,09-06-2025,Dilna P,31-12-2025,,,,,,,,
244951,JOLLY FARM,jollyfarmjaipur@gmail.com,Lakshita Thakor,28-08-2025,,,,,,,,,,
245302,Samosa Singh @ Garuda Mall,analytics@samosasingh.com,Kamalakar Kasim,04-12-2024,,,,,,,,,,
245311,BUCKET BIRYANI_FRAZER TOWN,admin@bucketbiryani.com,Farhan A. Shaikh,29-11-2024,Jinalben Chavda,27-01-2025,,,,,,,,
245561,VEG-COUNTER 1,ca.golanimicky@gmail.com,Acharya Arpit,23-04-2025,,,,,,,,,,
246191,Vedanta Boutique Hotel,pkankaria@hotmail.com,Pradipta Sen,05-07-2025,Aakash Biswas,27-11-2025,,,,,,,,
246222,MAGIC HAIL LLP,Managingpartner@magichailllp.com,Aman Kota,10-11-2025,,,,,,,,,,
246719,Guntur Gourmet - BTM Layout,rahul@qzineconnex.com,Acharya Arpit,22-05-2025,,,,,,,,,,
247399,The Crust - Malaviya Nagar (Kalgiri Road),Thecrustjpr@gmail.com,Lakshita Juvansinh Thakor,12-06-2025,,,,,,,,,,
248025,Active Planet Food And Refreshments LLP,majeednkty@gmail.com,Acharya Arpit,25-04-2025,Dilna P,23-12-2025,,,,,,,,
250047,The Hazelnut Factory - Palassio,it@thehazelnutfactory.com,Bhanvi Gupta,06-03-2025,Nikhil Kumar,07-01-2026,,,,,,,,
250661,CHAI BISKUT CAFE (Bhanwarkua),Cafechaibiskut@gmail.com,Mahima Sali,10-09-2025,,,,,,,,,,
252704,Dip n bite,dipnbitefounder@gmail.com,Nikhil Kumar,09-07-2025,Lakshita Thakor,29-12-2025,,,,,,,,
252763,Jalpaan,jalpaanrestaurants@gmail.com,Kinab Shah,24-07-2025,,,,,,,,,,
253190,CAKE A DO,prakriticheesecakemkt@gmail.com,Lakshita Juvansinh Thakor,21-01-2025,,,,,,,,,,
253546,AVG Gota,sid.u.nick@gmail.com,Mahima Sali,20-05-2025,,,,,,,,,,
253608,Burger Panda (Company: Western Panda Pvt. Ltd.),iburgerpanda@gmail.com,Shalvi Jhaveri,25-11-2025,,,,,,,,,,
253629,Aromas Cafe & Bistro,krn.jgtp@gmail.com,Mahima Sali,06-05-2025,Krutika Christian,25-08-2025,Parmar Rajeshbhai Kalubhai,02-01-2026,Krutika Christian,08-01-2026,Saloni Vaghela,17-01-2026,,
254091,PAAKASHALA,fnbcontrols@paakashala.com,Rahul Taak,25-02-2025,Kamalakar Kasim,01-12-2025,,,,,,,,
254169,Sree Aksshayam Sweets & Bakes - Nehru Nagar,md@evfindia.com,Acharya Arpit,26-04-2025,,,,,,,,,,
254408,RAMEROW FOOD HUB,info@ramerowsfoodhub.com,Antolina Anil Francis,06-11-2025,Kinab Shah,01-01-2026,,,,,,,,
254791,Shree Siddhivinayak Vadapav,anurag99anu@gmail.com,Kripal Patel,06-08-2025,Shitanshu Shah,09-09-2025,,,,,,,,
254816,ANBU SWEETS AND BAKERY,anbusweets1@gmail.com,Anchal Nair,10-09-2025,,,,,,,,,,
254903,BURGER HAVEN -CUTTACK,CHIRANJITL@BURGERHAVEN.IN,Jitwin Purohit,10-12-2025,,,,,,,,,,
255729,The Tickle Truck - Besant Nagar,binge4fnb@gmail.com,Acharya Arpit,17-06-2025,,,,,,,,,,
255766,RABEEH RAIDAN VALANCHERY,rabeehpetpooja@gmail.com,Nair Anchal,19-06-2025,Sudhin Ravindran,20-01-2026,,,,,,,,
257660,Royal China,kaizad.royalchina@gmail.com,Yogita Maheshwary,31-10-2025,Krutika Christian,05-12-2025,Saloni Vaghela,21-01-2026,,,,,,
259780,Cherry & Chocolatte Cafe Versova,jasbirbagga04@gmail.com,Krutika Christian,06-03-2025,Parmar Rajeshbhai Kalubhai,19-12-2025,Krutika Christian,08-01-2026,Kaushik Khandla,08-01-2026,,,,
261374,Alice In GelatoLand & Shahi Durbar,merchantfoods@gmail.com,Yogita Maheshwary,10-09-2025,,,,,,,,,,
261678,Pop Stix [Head Office],popstixindia@gmail.com,Sagar Kothari,10-02-2026,,,,,,,,,,
262168,Barbecue Space Urban Space Restaurant,barbecuemgmt@gmail.com,Nair Anchal,17-06-2025,Sudhin Ravindran,15-11-2025,Anchal Nair,22-12-2025,,,,,,
263373,Salem RR Biriyani,Shaktienterpriseschennai@gmail.com,Nair Anchal,09-06-2025,,,,,,,,,,
263400,THE CHOCOLATE ROOM,bd@tcr.cafe,Rahul Taak,15-09-2025,,,,,,,,,,
265166,HAS Pure. Real. Natural (Sky City),accounts@hasjuicebar.com,Krutika Christian,08-07-2025,Saloni Vaghela,19-01-2026,,,,,,,,
265430,Madam Chocolate,sugarnest.llp@gmail.com,Rahul Taak,24-03-2025,,,,,,,,,,
265729,Wine shop Jaora 1,chetan090700@gmail.com,Mahima Sali,20-05-2025,Apurv,16-12-2025,,,,,,,,
265948,153 KM MAIN COUNTER,FOOD.JMDENTERPRISES@GMAIL.COM,Chauhan Khushbu Girishkumar,14-04-2025,Rishit Talati,13-01-2026,,,,,,,,
266359,Moti Bakery -Danilmda,ammarpatel87@gmail.com,Krutika Christian,29-03-2025,Saloni Vaghela,22-01-2026,,,,,,,,
267125,Budd's Vadapav Sandwich (Grid),buddysvadapav@gmail.com,Mahima Sali,04-06-2025,Krutika Christian,02-08-2025,Parmar Rajeshbhai Kalubhai,02-01-2026,Krutika Christian,08-01-2026,Vaghela Saloni Kiritbhai,12-01-2026,,
267975,BHASIN INFOTECH AND INFRASTRUCTURE PRIVATE LIMITED,shoketkhan@thebhasin.in,Chauhan Khushbu Girishkumar,14-04-2025,Rishit Talati,26-12-2025,,,,,,,,
268056,Old Sagar,shada623@yahoo.co.in,Acharya Arpit,29-04-2025,Dilna P,23-12-2025,,,,,,,,
268356,Bruno's Pizza,hellobrunopizzeria@gmail.com,Lakshita Juvansinh Thakor,03-04-2025,,,,,,,,,,
268755,The Butter Kitchen (R City),epicflavorfoods@gmail.com,Mahima Sali,08-05-2025,Krutika Christian,25-08-2025,Parmar Rajeshbhai Kalubhai,02-01-2026,Krutika Christian,08-01-2026,Saloni Vaghela,17-01-2026,,
268955,Atithi Trident- Barnala,coo@atithicatering.com,Aman Mutneja,01-05-2025,,,,,,,,,,
269159,Apoorva-Annur,tamilselvanapoorva@gmail.com,Sudhin Ravindran,06-11-2025,,,,,,,,,,
269384,Una villa Traditional,marketing@kotharis.in,Dilna P,17-09-2025,,,,,,,,,,
269567,New Delhi Sweets SN,newdelhisweets@gmail.com,Pradipta Sen,08-07-2025,Aakash Biswas,31-10-2025,Pradipta Sen,19-12-2025,,,,,,
269856,Sausage Saloon,ann@sausage-saloon.com,Shalvi Jhaveri,28-11-2025,,,,,,,,,,
271535,Shivas Coffee bar & Snacks (Skyline),shivascoffeebar123@gmail.com,Yogita Maheshwary,10-09-2025,Kaushik Khandla,02-01-2026,,,,,,,,
271611,Cafe Peter,contact@cafepeter.com,Snehal Dwivedi,22-04-2025,Mahima Sali,06-11-2025,,,,,,,,
271798,China Gate - Bandra,hdmanager@cggroup93.com,Mahima Sali,01-05-2025,Krutika Christian,25-08-2025,Vaghela Saloni Kiritbhai,12-01-2026,,,,,,
271895,The Black coffee cafe,theblackcoffeecafe@gmail.com,Nikhil Kumar,09-07-2025,,,,,,,,,,
272700,CKR - Kolathur (Vinayagapuram),abhishek@cksfoods.in,Dilna P,15-05-2025,,,,,,,,,,
273219,Renyc Cakes & Puff Liluah,renyccakeandcafe@gmail.com,Pradipta Sen,11-09-2025,Aakash Biswas,31-10-2025,,,,,,,,
273425,Purshottam Kandoi Haribhai Damodar Mithaiwal,info@purshottam.in,Yogita Maheshwary,20-11-2025,,,,,,,,,,
273972,Zelbrae Pantheerankavu,gm@zelebrae.com,Nair Anchal,04-06-2025,Dilna P,31-12-2025,,,,,,,,
274162,The American Waffle Co:-S9,25nitesh25@gmail.com,Nikhil Kumar,09-07-2025,,,,,,,,,,
274548,NATHU SWEETS (Sunder Nagar),shrutig@nathusweets.com,Jhaveri Shalvi Nehalbhai,13-06-2025,Khushbu Chauhan,20-08-2025,Rishit Talati,27-12-2025,,,,,,
276200,Prasuk Jain,deepak@pjhindia.com,Snehal Dwivedi,24-07-2025,Kripal Patel,12-11-2025,,,,,,,,
276273,MITESH GLOBAL FOOD PRODUCTS PVT LTD,manavthadani1@gmail.com,Kripal Patel,19-06-2025,,,,,,,,,,
276335,Cafe Altitude(East side Bus Gate),it.patna@aurigansindia.com,Nikhil Kumar,11-09-2025,Aakash Biswas,18-12-2025,,,,,,,,
276753,34 Chowringhee Lane,contact.34cl@gmail.com,Chauhan Khushbu Girishkumar,23-05-2025,Rishit Talati,27-12-2025,,,,,,,,
278633,Tinkus Icecream Parlour & Everfresh,hemrajkaul100@gmail.com,Mahima Sali,10-06-2025,,,,,,,,,,
279017,Chopra's Lemon Soda,sales@rumehafoods.com,Nikhil Kumar,11-09-2025,,,,,,,,,,
279668,Easy Boba (Mazgaon),itsupport@easyboba.in,Yogita Maheshwary,24-11-2025,,,,,,,,,,
280003,K NAMAH 25 north (A unit of kuber guestline hotels and Resorts Pvt),kuberguestline2024@gmail.com,Kushawha Pooja,07-11-2025,Shalvi Jhaveri,11-12-2025,,,,,,,,
281308,"Chettais Family Restaurant, Hunsur",chettaisfamily001@gmail.com,Dilna P,27-01-2026,,,,,,,,,,
281935,99 The Multicusine Restaurant (Duttapukur),momtazulh108@gmail.com,Pradipta Sen,21-07-2025,Aakash Biswas,29-12-2025,,,,,,,,
281958,Dakshineswaram cafe,dakshineswarampetpooja@gmail.com,Mahima Sali,10-11-2025,,,,,,,,,,
281970,LAL MOHAN BHOJANALAY,lalmohanbhojanalay@gmail.com,Aakash Biswas,12-11-2025,,,,,,,,,,
282322,The Green House,Customercare@houseofmg.com,Mahima Sali,03-10-2025,,,,,,,,,,
283425,Indusajanta pvt ltd ( Mini bypass),indusajanta@gmail.com,Nikhil Kumar,26-08-2025,,,,,,,,,,
283511,THE BIG BAADSHAAH,udaya.1779@gmail.com,Sudhin Ravindran,04-07-2025,Kamalakar Kasim,21-07-2025,,,,,,,,
284250,Veganta Cafe_Green Bliss,chandrashekhar@veganta.in,Rahul Taak,16-07-2025,,,,,,,,,,
284548,Barnyard,admin@kwalitygroup.com,Nikhil Kumar,09-07-2025,,,,,,,,,,
284605,MPAAS VENTURES,mpaasventures@gmail.com,Antolina Anil Francis,01-12-2025,Sudhin Ravindran,06-01-2026,,,,,,,,
285399,Boba Bhai,bharath.ns@bobabhai.com,Rahul Taak,16-07-2025,Apurv,11-12-2025,,,,,,,,
285550,AB Coffee,sales@abcoffee.in,Kripal Patel,11-07-2025,Apurv,16-12-2025,,,,,,,,
285586,SAMUH CAFE,abhishek.soni@rozana.in,Khushbu Chauhan,04-09-2025,Nikhil Kumar,22-12-2025,,,,,,,,
285686,A1 Divya sweets and bakery,divyasweetoffice@gmail.com,Sudhin Ravindran,03-10-2025,,,,,,,,,,
285975,null,dirfnb@iconhotelsindia.com,Dilna P,28-07-2025,,,,,,,,,,
286055,Warehouse - MDP,backend-ops@mdpcoffeehouse.com,Rahul Taak,25-08-2025,,,,,,,,,,
286244,The Coffee Bean & Tea Leaf,milton.lakhat@gmail.com,Aman Mutneja,18-07-2025,,,,,,,,,,
286397,Boom Pizza - Kalyan Nagar,vedprakash@gastronomix.life,Antolina Anil Francis,28-10-2025,,,,,,,,,,
286900,GREAT INDIAN WAFFLE (NIKOL),greatindianwaffle@gmail.com,Mahima Sali,03-10-2025,,,,,,,,,,
286958,mugs4 buds,mugs4budspvtltd@gmail.com,Nikhil Kumar,04-08-2025,Lakshita Thakor,09-01-2026,,,,,,,,
287103,MOMOSHII - SEC 3 NOIDA,momoshiikitchen@gmail.com,Lakshita Thakor,10-11-2025,,,,,,,,,,
287179,Sign Salkaar,signlaban@gmail.com,Anchal Nair,20-12-2025,Sudhin Ravindran,31-12-2025,,,,,,,,
287280,Yum Sandwich Cafe:A2 - Tummy temptation,Tummytemptation2@gmail.com,Sudhin Ravindran,10-11-2025,,,,,,,,,,
287672,"Three O' Clock, Joy Central",saarthak@innerbean.coffee,Kushawha Pooja,30-10-2025,Shalvi Jhaveri,11-12-2025,,,,,,,,
288948,Thancos Natural Icecream - Banaswadi,accounts@thancosnatural.com,Kinab Shah,19-08-2025,Rahul Taak,03-10-2025,,,,,,,,
289369,Centaur Foods- ATK,karthikeyan@jeyarama.com,Dilna P,12-08-2025,Arpit Acharya,06-01-2026,,,,,,,,
291704,Qasr Laban,Qasrlaban0@gmail.com,Sagar Kothari,10-02-2026,,,,,,,,,,
292802,Happy Ending Icecreams,fvfspallavaram@gmail.com,Antolina Anil Francis,22-09-2025,Jinalben Chavda,06-01-2026,,,,,,,,
294424,Oye Kiddan - Santacruz East,meetkochhar@gmail.com,Harsh Gohel,18-12-2025,,,,,,,,,,
296135,Bong Chow (KALA BAGAN Lane ),magicseasoningfoods@gmail.com,Aakash Biswas,12-11-2025,,,,,,,,,,
298439,Organic Creamery By Iceberg - Himayat Nagar,rsbusinessventures2021@gmail.com,Kamalakar Kasim,23-09-2025,,,,,,,,,,
299454,Feel Laban Tirur,sinukn@gmail.com,Kinab Shah,08-12-2025,,,,,,,,,,
299679,The Chakhna Company - Kothrud,piyush.goel@thechaknaco.com,Yogita Maheshwary,08-10-2025,,,,,,,,,,
299838,Primura - Andheri,lemacakes@gmail.com,Snehal Dwivedi,03-10-2025,Kripal Patel,12-11-2025,,,,,,,,
300513,Badboy Pizza - Lokhandwala,aditya@ghostkitchensindia.com,Harsh Gohel,08-11-2025,,,,,,,,,,
300795,The Altruist Business Stays (B1),abhishek.dhiman@altruistindia.com,Kushawha Pooja,30-10-2025,Shalvi Jhaveri,11-12-2025,Aman Mutneja,22-12-2025,,,,,,
301108,GD-KA-BLR-Mall-001-Forum Mall Konankunte Cross Bangalore,sharat@godesi.in,Kamalakar Kasim,10-10-2025,,,,,,,,,,
301882,BLR,prasanna@blrbrewing.com,Sudhin Ravindran,12-10-2025,Jinalben Chavda,11-02-2026,,,,,,,,
303476,Hyle Laban,hylelaban@gmail.com,Sagar Kothari,10-02-2026,,,,,,,,,,
304188,Fin,info@finchurros.com,Rishit Talati,31-12-2025,,,,,,,,,,
304459,Yours Truly Coffee Roaster,cafe@yourstrulycoffee.in,Pradipta Sen,29-10-2025,,,,,,,,,,
305889,Flavours Of China,focfoodventures@gmail.com,Krutika Christian,09-01-2026,Saloni Vaghela,19-01-2026,,,,,,,,
306589,Royal China,shakeer@prestigeconstructions.com,Krutika Christian,16-12-2025,Antolina Anil Francis,16-01-2026,,,,,,,,
308374,KR Bakery Manjeri,krbakerymji04@gmail.com,Arpit Acharya,06-01-2026,,,,,,,,,,
309137,Loomi Labenes Kitchen,loomi.india@gmail.com,Khushbu Chauhan,27-11-2025,Rishit Talati,27-12-2025,,,,,,,,
312333,Oven Magick,accounts@ovenmagick.com,Kripal Patel,08-01-2026,,,,,,,,,,
314613,Hoy Momo,11thzensefoods.adm@gmail.com,Sagar Kothari,10-02-2026,,,,,,,,,,
315568,Aasife,yfharris50@gmail.com,Sagar Kothari,10-02-2026,,,,,,,,,,
319857,Bastian Ammakai,accounts@bastianhospitality.com,Saloni Vaghela,02-02-2026,,,,,,,,,,
65814,MMV,accounts@mmvmumbaiya.com,Shitanshu Shah,01-03-2025,,,,,,,,,,
15629,La Pinoz Pizza,copenhagenhospitalityandretail@yahoo.com,Bhanvi Gupta,21-12-2021,,,,,,,,,,
161581,Meat & Eat - ROC - Madurai - Tirumangalam,meatandeatindia@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
34895,Jumbo King,it@jumboking.co.in,Manisha Balotiya,01-04-2025,,,,,,,,,,
13304,THALAPPAKATTI HOTELS PRIVATE LIMITED,it@thalappakatti.com,Aman Kota,01-04-2025,,,,,,,,,,
27295,Bogmalo,sundeep229@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
127778,Chai Churi,director@chaichuriindia.com,Bhanvi Gupta,01-04-2025,,,,,,,,,,
26316,Lassi Corner,contactus@lassicorner.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
49733,Aaladipattiyan halwakadai & karupatti coffee,support@halwakadai.com,Aman Kota,01-04-2025,,,,,,,,,,
112483,Baithack (R.V. Enterprises),baithackindia@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
48323,Dumpling Hood,diljotdhaliwall@yahoo.co.uk,Lakshita Thakor,01-04-2025,,,,,,,,,,
63246,Frullato,kolhapure.pranay@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
11105,Kake Da hotel,kakedahotelk@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
36080,Nagpal chole bhature,Anagpal844788@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
35306,The Red Box,vaibav@thechinesestory.com,Aman Kota,01-04-2025,,,,,,,,,,
25071,Dosa Plaza,admin@dosaplaza.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
4496,Maruti Nandan,shrimkr@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
43539,Kannu Ki Chai,gulati.kunal1@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
6560,Bistro 57,bistroislove@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
79337,Go Desi,manpreet.singh@godesi.in,Kamalakar Kasim,01-04-2025,,,,,,,,,,
61919,Beijing Bites,accounts@beijingbites.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
20596,Ambur Star Briyani,admin@amburstarbriyani.com,Dilna P,01-04-2025,,,,,,,,,,
209411,Gandhi Bazaar,erp@adukale.com,Dilna P,01-04-2025,,,,,,,,,,
134882,The Raameshwaram Cafe,md@therameshwaramcafe.org,Kamalakar Kasim,01-04-2025,,,,,,,,,,
20307,The burger company,singh.neelam2589@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
97761,SS HYDERABAD BIRYANI SAIDAPET,sshbpet007@gmail.com,Dilna P,01-04-2025,,,,,,,,,,
79876,Cafe Durga,prasadmokashi@durgacafe.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
152872,Lord Patrick (HO),lordpetrickindia@gmail.com,Bhanvi Gupta,01-04-2025,,,,,,,,,,
30251,CREAM & FUDGE,sureshr@keventer.com,Dilna P,01-04-2025,,,,,,,,,,
94455,Dragon Bowl,grillmastersitsolutions@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
67574,Nagpals Chole Bhature,karannagpal1991@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
25638,Crazy coffee,crazycoffeeindia@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
105458,"Wraps Kathi Rolls (Rajinder Nagar, Delhi)",aseemsharma8@hotmail.co.uk,Lakshita Thakor,01-04-2025,,,,,,,,,,
40055,Licksters,lickstersint@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
164341,Deli FC Avadi,krishna@infiinfoods.com,Aman Kota,01-04-2025,,,,,,,,,,
56527,Kelvin Scale,md@kelvinscale.in,Kamalakar Kasim,01-04-2025,,,,,,,,,,
162698,Zaitoon,tech@thezaitoon.com,Aman Kota,01-04-2025,,,,,,,,,,
45790,Bhikharam Chandmal,bcbhujiawala@rediffmail.com,Akash Yedur,01-04-2025,,,,,,,,,,
103187,Big Scoop Cafe,bigscoopcafetm@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
761,THALASSERY,signaturethalassery@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
72166,Bhaskars Mane Holige,maneholige14@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
20139,Tossin Pizza,aazad@tstc.info,Akash Yedur,01-04-2025,,,,,,,,,,
148100,Iceberg Organic Icecreams,info@icebergicecreams.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
110354,Bombay Burger [Powai],Naresh_gaware@yahoo.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
184347,Zippyfeed (Seewoods),support@zippyfeed.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
110843,CakeBee,admin@cakebee.in,Dilna P,01-04-2025,,,,,,,,,,
165256,CHA REBUBLIC - Perungudi,dhinesh@chafood.in,Dilna P,01-04-2025,,,,,,,,,,
218307,Nature Velly,jimmyvaghela44@gmail.com,Ria Bafna,01-04-2025,,,,,,,,,,
105062,Kathipara Food count,kathipara@bnrestates.com,Aman Kota,01-04-2025,,,,,,,,,,
21595,Chikeys,finance@chikeysindia.com,Dilna P,01-04-2025,,,,,,,,,,
15767,Zoomenod Pizza,munesh.solanki70@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
59092,Chaicup,aafaaqkhan@moltress.com,Aman Kota,01-04-2025,,,,,,,,,,
15239,ALVIN PIZZA,Jagdeepsinghapple@icloud.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
39867,lassi shop,concordeinc1@gmail.com,Aman Kota,01-04-2025,,,,,,,,,,
11858,Belgian Waffle Factory,Nishtha.saxena26@gmail.com,Kamalakar Kasim,01-04-2025,,,,,,,,,,
229896,Mankar dosa(satra road),dhirajmankar1391@gmail.com,Ria Bafna,01-04-2025,,,,,,,,,,
10537,Burger Monk,ashworld17@gmail.com,Lakshita Thakor,01-04-2025,,,,,,,,,,
125503,Mr.Burger Ayapakkam,Srisaienterprises0603@gmail.com,Aman Kota,01-04-2025,,,,,,,,,,
97599,RTI,sales@srti.in,Shitanshu Shah,01-04-2025,,,,,,,,,,
99980,Thambbi,rvk.thambbi@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
152870,Sweet County,jainbakers.online@gmail.com,Shitanshu Shah,01-04-2025,,,,,,,,,,
